"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"ce1014","velutina","-116.637039","33.301264","Arizona ash","","2014-03-16","","San Diego","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1450","velutina","-117.531738","36.782892","Arizona ash","","2018-03-26","","Inyo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1454","velutina","-115.919495","33.85331","Arizona ash","","2018-03-26","","Riverside","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2337","velutina","-118.745938","35.043003","Arizona ash","","2014-03-16","","Kern","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2829","velutina","-116.25343","33.997749","Arizona ash","","2017-01-01","","Riverside","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2857","velutina","-118.405932","34.671925","Arizona ash","","2014-04-20","","Los Angeles","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2858","velutina","-117.022567","36.82565","Arizona ash","","2016-04-23","","Inyo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2904","velutina","-116.4375","33.4375","Arizona ash","","2018-01-01","","Riverside","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2995","velutina","-117.669203","33.524952","Arizona ash","","2019-08-15","","Orange","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3407","velutina","-117.917678","35.710329","Arizona ash","","1992-05-01","Kern CNPS","Kern","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3613","velutina","-121.327319","38.597013","Arizona ash","","2020-08-01","CNPS Sacramento","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3999","velutina","-117.93435","33.96838","Arizona ash","","2011-02-01","","Los Angeles","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4115","velutina","-117.551222","33.534111","Arizona ash","","2021-09-06","UC Irvine Herbarium","Orange","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4031","velutina","-118.475575","34.177228","Arizona ash","","2021-03-03","","Los Angeles","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4922","velutina","-119.042291","34.165","Arizona ash","","2023-01-10","","Ventura","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gr9313","velutina","-117.25","33.5","Arizona ash","","1978-01-01","The Nature Conservancy","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
