"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"1374694","dipetala","-119.5778","34.5087","Two petaled ash","1767145","1978-03-29","UC Davis","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1374704","dipetala","-118.491056","34.375721","Two petaled ash","28274333","1961-03-11","UC Davis","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SFV109125","dipetala","-119.26","34.56","Two petaled ash","50000000","2004-06-03","CSU Northridge","Ventura","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SFV109117","dipetala","-118.36","34.37","Two petaled ash","50000000","1972-04-07","CSU Northridge","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SFV109118","dipetala","-118.5","34.38","Two petaled ash","50000000","1961-03-11","CSU Northridge","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SFV109124","dipetala","-119.27","34.52","Two petaled ash","50000000","1992-04-04","CSU Northridge","Ventura","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD43369","dipetala","-118.38996","34.57115","Two petaled ash","50000000","1948-05-04","SDNHM","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123353","dipetala","-119.4518","34.4897","Two petaled ash","2035830","1935-03-26","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123347","dipetala","-119.7139","34.4029","Two petaled ash","2035830","1930-04-22","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC536995","dipetala","-119.2915","34.508","Two petaled ash","3141592","1934-05-01","UC/JEPS","Ventura","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC878071","dipetala","-118.6192","34.3478","Two petaled ash","380132711","1917-03-31","UC/JEPS","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123339","dipetala","-119.2946","34.5187","Two petaled ash","2035830","1934-03-23","UC/JEPS","Ventura","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123371","dipetala","-118.6825","34.5656","Two petaled ash","2035830","1935-04-14","UC/JEPS","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC440445","dipetala","-119.9405","34.4608","Two petaled ash","12566370","1929-04-14","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1334664","dipetala","-118.291257","34.587617","Two petaled ash","7068583","1966-04-04","UC/JEPS","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC566912","dipetala","-119.692","34.4775","Two petaled ash","75429639","1923-06-16","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123369","dipetala","-118.456","34.5477","Two petaled ash","2035830","1933-05-07","UC/JEPS","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123365","dipetala","-119.710255","34.559724","Two petaled ash","3940813","1936-06-14","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123367","dipetala","-119.6615","34.4753","Two petaled ash","2035830","1930-04-24","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"223460","dipetala","-118.45","34.916667","Two petaled ash","50000000","1957-03-16","Cal Academy","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"228568","dipetala","-118.571944","34.610556","Two petaled ash","50000000","1994-05-10","Cal Academy","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099867","dipetala","-118.57194","34.61056","Two petaled ash","50000000","1994-05-10","UC Riverside","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI183342","dipetala","-118.74737","34.61187","Two petaled ash","113","2022-04-21","Cal Poly","Los Angeles","high","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI186733","dipetala","-118.39264","34.60149","Two petaled ash","78","2022-05-03","Cal Poly","Los Angeles","high","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI186888","dipetala","-118.63704","34.61789","Two petaled ash","153","2022-06-15","Cal Poly","Los Angeles","high","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"5682594","dipetala","-118.75075","34.6561","Two petaled ash","50","2022-08-25","Cal Poly","Los Angeles","high","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"140137","dipetala","-119.619886","34.64614","Two petaled ash","50000000","2018-05-09","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"143177","dipetala","-119.76356","34.63184","Two petaled ash","50000000","2018-06-15","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"142775","dipetala","-119.76087","34.630237","Two petaled ash","50000000","2018-07-02","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"105550","dipetala","-118.573431","34.605654","Two petaled ash","785398","1994-05-10","Santa Barbara BG","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"139614","dipetala","-119.985322","34.801007","Two petaled ash","50000000","2018-04-12","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"5632","dipetala","-119.927","34.748","Two petaled ash","3141592","1959-04-20","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"139834","dipetala","-119.625021","34.640488","Two petaled ash","50000000","2018-05-09","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"142854","dipetala","-120.011317","34.793143","Two petaled ash","50000000","2018-04-20","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"143678","dipetala","-119.93118","34.76714","Two petaled ash","50000000","2018-07-18","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"139829","dipetala","-119.565333","34.692203","Two petaled ash","50000000","2018-05-08","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"139654","dipetala","-119.88825","34.742","Two petaled ash","50000000","2018-03-28","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"140112","dipetala","-119.888479","34.746999","Two petaled ash","50000000","2018-03-30","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"23809","dipetala","-119.744","34.601","Two petaled ash","3141592","1965-05-22","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"143169","dipetala","-119.90801","34.77644","Two petaled ash","50000000","2018-05-24","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"58510","dipetala","-118.807","34.703","Two petaled ash","18095573","1930-06-06","Santa Barbara BG","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"139617","dipetala","-119.985322","34.80026","Two petaled ash","50000000","2018-04-12","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"140364","dipetala","-119.593476","34.653523","Two petaled ash","50000000","2018-05-09","Santa Barbara BG","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SBBG201460","dipetala","-118.8451","34.6859","Two petaled ash","785398","2004-04-16","Santa Barbara BG","Ventura","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"RSA0180627","dipetala","-118.80893","34.70086","Two petaled ash","50000000","2018-05-09","Cal BG","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"693792","dipetala","-118.665278","34.688889","Two petaled ash","50000000","1996-04-25","Cal BG","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1187149","dipetala","-118.571944","34.610556","Two petaled ash","50000000","1994-05-10","Cal BG","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1225921","dipetala","-118.722083","34.712736","Two petaled ash","4523893","1995-04-26","Cal BG","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1843","dipetala","-118.79756","34.762426","Two petaled ash","2010619","1957-04-13","SJSU","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"LA50900","dipetala","-119.985","34.7438","Two petaled ash","11341149","1938-04-09","UCLA","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"LA00632612","dipetala","-120.093306","34.600028","Two petaled ash","3141592","2011-04-22","UCLA","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCSB006317","dipetala","-119.9851","34.743493","Two petaled ash","314159265","1947-10-04","UCSB","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCSB006325","dipetala","-118.84338","34.683367","Two petaled ash","28274333","1978-06-29","UCSB","Ventura","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CSLA006697","dipetala","-118.7453","34.6289","Two petaled ash","2010619","1975-06-29","CSU LA","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"HSC-16186","dipetala","-120.0067","34.769","Two petaled ash","4523893","1967-06-17","CSU Humboldt","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC456208","dipetala","-120.0407","34.778","Two petaled ash","3141592","1911-08-23","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123346","dipetala","-118.7561","34.6269","Two petaled ash","2035830","1935-03-24","UC/JEPS","Los Angeles","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123342","dipetala","-120.0255","34.8278","Two petaled ash","2035830","1935-07-05","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099906","dipetala","-120.06194","35.075","Two petaled ash","50000000","2002-04-15","UC Riverside","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR-150527","dipetala","-115.44169","35.69994","Two petaled ash","50000000","2001-05-07","UC Riverside","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099901","dipetala","-120.47111","35.99917","Two petaled ash","50000000","1966-04-29","UC Riverside","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139570","dipetala","-120.0735","35.0924","Two petaled ash","502654","1992-06-13","Cal Poly","Santa Barbara","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI174903","dipetala","-120.187582","35.166392","Two petaled ash","50000000","2013-05-02","Cal Poly","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139577","dipetala","-120.54279","35.913711","Two petaled ash","50000000","2013-05-20","Cal Poly","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139567","dipetala","-120.178889","35.187222","Two petaled ash","50000000","2016-04-22","Cal Poly","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"4618301","dipetala","-120.709882","35.629923","Two petaled ash","50000000","2020-07-09","Cal Poly","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"5234611","dipetala","-120.72669","35.62539","Two petaled ash","50000000","2019-10-06","Cal Poly","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"5235460","dipetala","-120.70988","35.62992","Two petaled ash","50000000","2020-07-09","Cal Poly","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"109235","dipetala","-120.338","35.937","Two petaled ash","7068583","1971-07-03","Santa Barbara BG","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"723581","dipetala","-119.001315","35.163733","Two petaled ash","314159265","1937-05-23","Cal BG","Kern","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCSB039428","dipetala","-120.120745","35.092095","Two petaled ash","314159265","1993-06-17","UCSB","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CSLA006702","dipetala","-120.2569","35.0261","Two petaled ash","50265482","1969-04-25","CSU LA","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD245413","dipetala","-120.18758","35.16639","Two petaled ash","50000000","2013-05-02","SDNHM","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123364","dipetala","-120.7197","35.6241","Two petaled ash","2035830","1937-05-28","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC187568","dipetala","-120.467976","35.9929","Two petaled ash","3141592","1916-05-11","UC/JEPS","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC580850","dipetala","-120.552996","35.899222","Two petaled ash","7068583","1935-04-20","UC/JEPS","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS43928","dipetala","-120.691004","35.626637","Two petaled ash","31769041","1907-04-21","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC306904","dipetala","-120.675571","35.630681","Two petaled ash","63617251","1925-04-08","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC456209","dipetala","-120.691004","35.626637","Two petaled ash","31769041","1914-03-29","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123359","dipetala","-120.7019","35.6241","Two petaled ash","2035830","1930-09-11","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123349","dipetala","-120.756829","35.627898","Two petaled ash","1130973","1937-04-26","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123348","dipetala","-120.7197","35.6241","Two petaled ash","2035830","1937-04-21","UC/JEPS","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123340","dipetala","-120.1366","35.0799","Two petaled ash","2035830","1939-04-30","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1123370","dipetala","-120.0327","35.0238","Two petaled ash","73229217","1936-03-20","UC/JEPS","Santa Barbara","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"23495","dipetala","-115.4463","35.6998","Two petaled ash","2949832","2001-05-07","U Nevada, Reno","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"62560","dipetala","-120.65861","35.28278","Two petaled ash","50265482","1900-05-30","U Nevada, Reno","San Luis Obispo","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099907","dipetala","-119.01667","36.6","Two petaled ash","50000000","1955-04-28","UC Riverside","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCR0099905","dipetala","-120.74667","36.36944","Two petaled ash","50000000","1964-05-15","UC Riverside","San Benito","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139571","dipetala","-121.477403","36.23555","Two petaled ash","2010619","1971-04-18","Cal Poly","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139569","dipetala","-119.049385","36.613686","Two petaled ash","6487291","1979-05-19","Cal Poly","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139578","dipetala","-119.099597","36.730876","Two petaled ash","21466490","1965-05-15","Cal Poly","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OBI139579","dipetala","-121.54944","36.020552","Two petaled ash","35467324","1978-05-12","Cal Poly","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UCSC100008122","dipetala","-121.5135","36.3402","Two petaled ash","3141592","1968-05-05","UCSC","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"99261","dipetala","-121.1939","36.4787","Two petaled ash","1130973","1985-04-16","Santa Barbara BG","San Benito","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"111092","dipetala","-121.266","36.08","Two petaled ash","4523893","1995-04-08","Santa Barbara BG","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1145000","dipetala","-121.209188","36.934529","Two petaled ash","4523893","1934-04-06","Cal BG","Merced","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"IRVC23054","dipetala","-121.50218","36.21887","Two petaled ash","31415","1975-05-06","UCI","Monterey","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"FSC0018200","dipetala","-118.799576","36.919617","Two petaled ash","4082813","1995-09-22","CSU Fresno","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1374697","dipetala","-119.283838","36.904038","Two petaled ash","1767145","1975-04-22","UC Davis","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1309646","dipetala","-121.50827","36.34585","Two petaled ash","188574","1953-06-23","UC Davis","Monterey","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SFV109114","dipetala","-120.63","36.15","Two petaled ash","50000000","1962-07-06","CSU Northridge","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SFV109122","dipetala","-121.547002","36.268163","Two petaled ash","47294792","1956-09-17","CSU Northridge","Monterey","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"SD90329","dipetala","-118.89565","36.55021","Two petaled ash","50000000","1969-06-18","SDNHM","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC039863","dipetala","-120.668889","36.287778","Two petaled ash","507693","1982-05-12","CSU Chico","Fresno","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"HSC-40097","dipetala","-121.468436","36.235293","Two petaled ash","282743","1969-04-27","CSU Humboldt","Monterey","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1181790","dipetala","-120.75653","36.364964","Two petaled ash","9987402","1960-06-03","UC/JEPS","San Benito","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1558430","dipetala","-118.8423","36.538788","Two petaled ash","18505014","1936-05-14","UC/JEPS","Tulare","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS96150","dipetala","-118.7979","36.9176","Two petaled ash","2035830","1995-09-22","UC/JEPS","Fresno","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1004497","dipetala","-121.1942","36.479576","Two petaled ash","139179893","1955-04-14","UC/JEPS","San Benito","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
