"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"OSC-V-039946","latifolia","-122.9475","42.4553","Oregon ash","507693","1979-08-10","Oregon State University","?","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039993","latifolia","-124.4206","42.705963","Oregon ash","1171667485","1947-05-22","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039994","latifolia","-123.560734","43.378222","Oregon ash","1171667485","1957-05-12","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039956","latifolia","-123.5833","42.5933","Oregon ash","2035830","1936-09-06","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039986","latifolia","-123.6508","42.2072","Oregon ash","8133209","1926-03-11","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039944","latifolia","-124.03737","42.51955","Oregon ash","2035830","1988-05-10","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039938","latifolia","-123.5431","43.475","Oregon ash","73229217","1977-09-25","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039989","latifolia","-123.6506","42.1944","Oregon ash","507693","1928-05-29","Oregon State University","?","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-040005","latifolia","-123.41655","42.96343","Oregon ash","2035830","1949-05-25","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"WILLU3528","latifolia","-124.18296","42.01959","Oregon ash","292916871","1913-08-02","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"WILLU377","latifolia","-123.3272","42.4392","Oregon ash","73229217","1909-07-03","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"OSC-V-039945","latifolia","-123.5431","43.475","Oregon ash","73229217","1978-07-31","Oregon State University","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"YOSE64852","oregona","-119.785914","37.672376","Oregon ash","7068583","1944-06-27","Yosemite NP","Mariposa","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"d102","latifolia","-121.229817","37.66499","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d103","latifolia","-121.230575","37.663154","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d105","latifolia","-121.374588","37.821925","Oregon ash","","2005-08-03","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d106","latifolia","-121.378567","37.822863","Oregon ash","","2005-08-03","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d108","latifolia","-121.379824","37.835515","Oregon ash","","2005-08-03","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d110","latifolia","-121.375158","37.85809","Oregon ash","","2005-08-03","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d114","latifolia","-121.420445","37.811689","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d115","latifolia","-121.418273","37.810173","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d119","latifolia","-121.44105","37.801527","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d120","latifolia","-121.432039","37.800596","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d132","latifolia","-121.589862","38.13263","Oregon ash","","2005-08-09","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d133","latifolia","-121.598586","38.148975","Oregon ash","","2005-08-09","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d135","latifolia","-121.590782","38.152459","Oregon ash","","2005-08-09","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d137","latifolia","-121.559216","38.188313","Oregon ash","","2005-08-09","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d138","latifolia","-121.537012","38.212623","Oregon ash","","2005-08-09","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d146","latifolia","-121.583126","38.289564","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d147","latifolia","-121.579996","38.30053","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d148","latifolia","-121.57869","38.303019","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d149","latifolia","-121.574723","38.306432","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d152","latifolia","-121.553239","38.370611","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d153","latifolia","-121.523732","38.229372","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d154","latifolia","-121.526477","38.228118","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d155","latifolia","-121.526509","38.226523","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d158","latifolia","-121.503382","38.245128","Oregon ash","","2005-08-11","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d194","latifolia","-121.63343","38.291116","Oregon ash","","2005-08-22","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d195","latifolia","-121.633079","38.29213","Oregon ash","","2005-08-22","DFW Vegetation Classification and Mapping Program","Solano","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d196","latifolia","-121.629469","38.29198","Oregon ash","","2005-08-22","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d198","latifolia","-121.62633","38.291096","Oregon ash","","2005-08-22","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d199","latifolia","-121.629771","38.291128","Oregon ash","","2005-08-22","DFW Vegetation Classification and Mapping Program","Solano","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d204","latifolia","-121.586065","38.327251","Oregon ash","","2005-08-23","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d208","latifolia","-121.611969","38.28862","Oregon ash","","2005-08-23","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d209","latifolia","-121.589006","38.323664","Oregon ash","","2005-08-23","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d214","latifolia","-121.728915","38.299877","Oregon ash","","2005-08-24","DFW Vegetation Classification and Mapping Program","Solano","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d220","latifolia","-121.777627","38.260661","Oregon ash","","2005-08-25","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d221","latifolia","-121.774412","38.260204","Oregon ash","","2005-08-25","DFW Vegetation Classification and Mapping Program","Solano","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d222","latifolia","-121.770477","38.261749","Oregon ash","","2005-08-25","DFW Vegetation Classification and Mapping Program","Solano","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d224","latifolia","-121.420436","38.237579","Oregon ash","","2005-08-24","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d225","latifolia","-121.41236","38.233316","Oregon ash","","2005-08-24","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d226","latifolia","-121.428536","38.255144","Oregon ash","","2005-08-24","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d227","latifolia","-121.451202","38.255004","Oregon ash","","2005-08-24","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d231","latifolia","-121.478056","38.032202","Oregon ash","","2005-08-25","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d240","latifolia","-121.580625","38.298789","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d241","latifolia","-121.581975","38.294624","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d242","latifolia","-121.601438","38.232018","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d243","latifolia","-121.577317","38.303056","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d244","latifolia","-121.608102","38.210297","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d245","latifolia","-121.638414","38.190114","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d246","latifolia","-121.616779","38.195359","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d247","latifolia","-121.603486","38.237864","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d250","latifolia","-121.587973","38.284873","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d251","latifolia","-121.57878","38.30311","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d252","latifolia","-121.583054","38.295024","Oregon ash","","2005-08-30","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d253","latifolia","-121.557586","38.363834","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d255","latifolia","-121.572821","38.35035","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d256","latifolia","-121.58114","38.343971","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d257","latifolia","-121.579676","38.345666","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d258","latifolia","-121.579932","38.346606","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d259","latifolia","-121.600931","38.259047","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Solano","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d260","latifolia","-121.59993","38.260018","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d261","latifolia","-121.556226","38.209049","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d262","latifolia","-121.555888","38.219192","Oregon ash","","2005-08-31","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d270","latifolia","-121.72878","38.101466","Oregon ash","","2005-09-06","DFW Vegetation Classification and Mapping Program","Solano","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d276","latifolia","-121.395043","37.810165","Oregon ash","","2005-09-07","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d277","latifolia","-121.418884","37.816165","Oregon ash","","2005-09-07","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d281","latifolia","-121.549579","37.820082","Oregon ash","","2005-09-08","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d286","latifolia","-121.630599","38.552313","Oregon ash","","2005-09-12","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d287","latifolia","-121.601029","38.554523","Oregon ash","","2005-09-12","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d288","latifolia","-121.63042","38.531531","Oregon ash","","2005-09-12","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d28","latifolia","-121.500923","37.785577","Oregon ash","","2005-07-08","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d319","latifolia","-121.469323","38.259603","Oregon ash","","2005-09-15","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d320","latifolia","-121.460891","38.26052","Oregon ash","","2005-09-15","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d322","latifolia","-121.446578","38.255844","Oregon ash","","2005-09-15","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d323","latifolia","-121.446266","38.261904","Oregon ash","","2005-09-15","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d324","latifolia","-121.446157","38.263264","Oregon ash","","2005-09-15","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d325","latifolia","-121.43896","38.260447","Oregon ash","","2005-09-15","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d333","latifolia","-121.654183","38.317779","Oregon ash","","2005-09-19","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d336","latifolia","-121.641024","38.35718","Oregon ash","","2005-09-19","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d354","latifolia","-121.29242","37.913686","Oregon ash","","2005-09-21","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d358","latifolia","-121.306411","37.917664","Oregon ash","","2005-09-21","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d361","latifolia","-121.630745","38.531282","Oregon ash","","2005-06-24","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d363","latifolia","-121.626522","38.515057","Oregon ash","","2005-10-17","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d367","latifolia","-121.426917","38.258141","Oregon ash","","2005-11-17","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d369","latifolia","-121.583535","38.572317","Oregon ash","","2005-11-21","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d370","latifolia","-121.583275","38.569187","Oregon ash","","2005-11-21","DFW Vegetation Classification and Mapping Program","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d43","latifolia","-121.435712","38.257889","Oregon ash","","2005-07-12","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d58","latifolia","-121.405517","38.261006","Oregon ash","","2005-07-17","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d60","latifolia","-121.405761","38.259225","Oregon ash","","2005-07-14","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d61","latifolia","-121.409903","38.256947","Oregon ash","","2005-07-14","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d62","latifolia","-121.405847","38.255847","Oregon ash","","2005-07-19","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d63","latifolia","-121.407551","38.255789","Oregon ash","","2005-07-19","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d64","latifolia","-121.419089","38.269724","Oregon ash","","2005-07-19","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d66","latifolia","-121.408267","38.269064","Oregon ash","","2005-07-19","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d67","latifolia","-121.472002","38.269722","Oregon ash","","2005-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d69","latifolia","-121.462878","38.267134","Oregon ash","","2005-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d6","latifolia","-121.4994","38.255369","Oregon ash","","2005-07-27","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d72","latifolia","-121.459319","38.270025","Oregon ash","","2005-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d74","latifolia","-121.480565","38.26914","Oregon ash","","2005-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d75","latifolia","-121.496182","38.258491","Oregon ash","","2005-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d76","latifolia","-121.409028","38.265605","Oregon ash","","2005-07-22","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d80","latifolia","-121.420877","38.261556","Oregon ash","","2005-07-22","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d82","latifolia","-121.418207","38.262962","Oregon ash","","2005-07-22","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d83","latifolia","-121.181264","37.691342","Oregon ash","","2005-07-26","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d93","latifolia","-121.495189","38.273897","Oregon ash","","2005-07-28","DFW Vegetation Classification and Mapping Program","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
