species,x,y,date,name,accuracy,source,quality
Fraxinus dipetala,-121.89889,37.89306,1933-04-26,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-121.4365,37.4041,1935-05-18,Foothill ash,502654,UC/JEPS,medium
Fraxinus dipetala,-121.42752,37.410767,1935-05-18,Foothill ash,26694819,UC/JEPS,low
Fraxinus dipetala,-120.71336,37.95175,1935-04-24,Foothill ash,4337361,UC/JEPS,low
Fraxinus dipetala,-121.8511,37.9465,1936-05-15,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-119.52093,37.095356,1956-05-16,Foothill ash,18903619,UC/JEPS,low
Fraxinus dipetala,-120.123995,37.59739,1964-04-15,Foothill ash,1130973,UC/JEPS,low
Fraxinus dipetala,-121.20583,37.48833,1938-05-08,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-119.982101,37.698054,1905-05-01,Foothill ash,1130973,UC/JEPS,low
Fraxinus dipetala,-121.93472,37.94111,1930-06-22,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-121.42752,37.410767,1936-04-24,Foothill ash,26694819,UC/JEPS,low
Fraxinus dipetala,-121.7358,37.1052,1936-09-01,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-121.92629,37.8967,1935-06-01,Foothill ash,14522012,UC/JEPS,low
Fraxinus dipetala,-119.987973,37.568089,1928-05-27,Foothill ash,12316299,Yosemite NP,low
Fraxinus dipetala,-122.276194,38.484278,1981-04-26,Foothill ash,50000000,Pacific Union,low
Fraxinus dipetala,-122.08,38.41,1972-04-10,Foothill ash,50000000,Santa Barbara BG,low
Fraxinus dipetala,-122.04444,38.40833,1938-05-07,Foothill ash,50000000,UCSB,low
Fraxinus dipetala,-122.02686,38.49337,1932-03-26,Foothill ash,177941931,UC Davis,low
Fraxinus dipetala,-122.04833000000001,38.43028,1891-05-23,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-120.2025,38.0957,1935-10-18,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-120.33404,38.075634,1936-04-12,Foothill ash,352565,UC/JEPS,medium
Fraxinus dipetala,-122.04444,38.40833,1903-05-03,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-122.283333,38.608333,1971-05-01,Foothill ash,50000000,Pacific Union,low
Fraxinus dipetala,-122.319278,38.622111,1980-05-09,Foothill ash,50000000,Pacific Union,low
Fraxinus dipetala,-122.3755,38.851639,1981-04-16,Foothill ash,50000000,Pacific Union,low
Fraxinus dipetala,-122.428722,38.696528,2019-04-16,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.311641,38.610433,1952-04-20,Foothill ash,3141592,UC Davis,low
Fraxinus dipetala,-122.113423,38.505282,1969-06-30,Foothill ash,282743,UC Davis,medium
Fraxinus dipetala,-122.35199,38.5299,1928-03-01,Foothill ash,2147483647,UC Davis,low
Fraxinus dipetala,-122.800278,38.998333,2013-05-04,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.143056,38.501389,2002-06-17,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.095278,38.507778,2001-05-04,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.27457,38.91154,1958-04-21,Foothill ash,682215,UC Davis,medium
Fraxinus dipetala,-122.370833,38.856389,2002-04-13,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.099444,38.5025,1983-05-12,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.121694,38.597,2007-03-23,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.3795,38.980056,2007-04-29,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.082521,38.520752,2008-04-06,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.373056,38.780278,2002-05-12,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.37,38.778333,2002-05-12,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.523476,38.880577,1951-04-25,Foothill ash,24035558,CSU Humboldt,low
Fraxinus dipetala,-122.38842,38.78366,1977-04-11,Foothill ash,2010619,CSU Humboldt,low
Fraxinus dipetala,-122.454987,38.700784,1970-05-17,Foothill ash,3141592,CSU Humboldt,low
Fraxinus dipetala,-122.2355,38.5535,1996-04-12,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-122.622706,38.950452,1930-04-19,Foothill ash,39591921,UC/JEPS,low
Fraxinus dipetala,-122.327818,38.62755,1930-04-13,Foothill ash,50265482,UC/JEPS,low
Fraxinus dipetala,-122.317024,38.914047,1949-04-01,Foothill ash,3141592,CA Dept. Food & Agriculture,low
Fraxinus dipetala,-122.648056,39.819167,2007-08-05,Foothill ash,50000000,Cal Academy,low
Fraxinus dipetala,-122.452829,39.033403,2016-03-31,Foothill ash,50000000,UCSC,low
Fraxinus dipetala,-121.73,39.796667,2012-04-20,Foothill ash,50000000,Santa Barbara BG,low
Fraxinus dipetala,-122.38907,39.01718,1998-06-24,Foothill ash,2527753,Santa Barbara BG,low
Fraxinus dipetala,-122.512864,39.162184,1977-04-24,Foothill ash,4523893,Cal BG,low
Fraxinus dipetala,-121.729889,39.79675,2012-04-20,Foothill ash,50000000,Cal BG,low
Fraxinus dipetala,-121.74572,39.91592,1915-04-12,Foothill ash,204038529,Cal BG,low
Fraxinus dipetala,-122.6568,39.8263,1954-10-16,Foothill ash,196349,Cal BG,medium
Fraxinus dipetala,-121.8334,39.7385,1897-03-01,Foothill ash,32796219,Cal BG,low
Fraxinus dipetala,-121.68664,39.867527,1904-05-17,Foothill ash,15664888,Cal BG,low
Fraxinus dipetala,-122.6577,39.8267,1937-05-15,Foothill ash,282743,Cal BG,medium
Fraxinus dipetala,-121.7457,39.9159,1915-04-12,Foothill ash,203987896,UCLA,low
Fraxinus dipetala,-121.059549,39.219937,1926-04-17,Foothill ash,60738324,UC Davis,low
Fraxinus dipetala,-122.39216,39.02132,1989-04-08,Foothill ash,7277449,UC Davis,low
Fraxinus dipetala,-122.363611,39.010833,2000-04-12,Foothill ash,3019,UC Davis,high
Fraxinus dipetala,-122.39576,39.02452,1996-06-20,Foothill ash,6714978,UC Davis,low
Fraxinus dipetala,-122.461647,39.038249,2009-05-27,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-122.52,39.07,1997-04-26,Foothill ash,50000000,CSU Northridge,low
Fraxinus dipetala,-121.73109,39.925438,1975-05-01,Foothill ash,12566370,CSU LA,low
Fraxinus dipetala,-121.673889,39.880556,1931-04-24,Foothill ash,2035830,CSU Chico,low
Fraxinus dipetala,-121.660556,39.742222,1956-05-02,Foothill ash,2035830,CSU Chico,low
Fraxinus dipetala,-121.764167,39.881111,1975-04-25,Foothill ash,813624270,CSU Chico,low
Fraxinus dipetala,-121.795833,39.856389,1976-04-27,Foothill ash,8133209,CSU Chico,low
Fraxinus dipetala,-121.844722,39.729444,1968-06-19,Foothill ash,507693,CSU Chico,medium
Fraxinus dipetala,-121.643056,39.801667,1980-04-18,Foothill ash,507693,CSU Chico,medium
Fraxinus dipetala,-121.735556,39.758333,1958-04-19,Foothill ash,32553060,CSU Chico,low
Fraxinus dipetala,-122.461111,39.355278,1978-04-10,Foothill ash,507693,CSU Chico,medium
Fraxinus dipetala,-122.603333,39.656944,1987-04-09,Foothill ash,2035830,CSU Chico,low
Fraxinus dipetala,-121.701111,39.830278,1989-04-12,Foothill ash,2035830,CSU Chico,low
Fraxinus dipetala,-121.992778,39.868056,1989-04-19,Foothill ash,8133209,CSU Chico,low
Fraxinus dipetala,-121.548056,39.817222,1989-05-19,Foothill ash,126923,CSU Chico,medium
Fraxinus dipetala,-121.524167,39.536667,1992-04-08,Foothill ash,8133209,CSU Chico,low
Fraxinus dipetala,-122.611944,39.253333,1999-07-05,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.406111,39.3675,2000-05-02,Foothill ash,507693,CSU Chico,medium
Fraxinus dipetala,-122.651389,39.848333,2000-06-05,Foothill ash,8133209,CSU Chico,low
Fraxinus dipetala,-121.716111,39.804444,2004-03-22,Foothill ash,8133209,CSU Chico,low
Fraxinus dipetala,-121.725278,39.814444,2004-03-29,Foothill ash,507693,CSU Chico,medium
Fraxinus dipetala,-121.73,39.796667,2012-04-30,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.606944,39.716389,2011-05-29,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-121.564167,39.829167,2008-05-26,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-121.800833,39.852222,2000-04-03,Foothill ash,507693,CSU Chico,medium
Fraxinus dipetala,-122.55987,39.15389,1928-05-07,Foothill ash,1767145,CSU Humboldt,low
Fraxinus dipetala,-122.81422,39.279762,1971-06-05,Foothill ash,720810,CSU Humboldt,medium
Fraxinus dipetala,-122.45321,39.0281,1977-04-23,Foothill ash,31415,CSU Humboldt,medium
Fraxinus dipetala,-122.51447,39.16793,1978-04-23,Foothill ash,7068583,CSU Humboldt,low
Fraxinus dipetala,-123.23575,39.39943,1981-05-26,Foothill ash,2350618,CSU Humboldt,low
Fraxinus dipetala,-122.50861,39.07,1996-03-30,Foothill ash,3141592,CSU Humboldt,low
Fraxinus dipetala,-122.653336,39.022964,1949-05-01,Foothill ash,22362560,UC/JEPS,low
Fraxinus dipetala,-121.5297,39.5331,1992-04-08,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-122.509766,39.50346,1922-04-23,Foothill ash,8285561,UC/JEPS,low
Fraxinus dipetala,-121.61028,39.873203,1917-06-01,Foothill ash,8265165,UC/JEPS,low
Fraxinus dipetala,-122.8096,39.0044,1937-07-09,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-121.729889,39.79675,2012-04-20,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-121.6228,39.8507,1933-08-04,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-121.7299,39.7968,2012-04-20,Foothill ash,50000000,CA Dept. Food & Agriculture,low
Fraxinus dipetala,-122.5,39.1833,1993-05-02,Foothill ash,785398,CA Dept. Food & Agriculture,low
Fraxinus dipetala,-122.015266,39.944568,1950-05-07,Foothill ash,35256523,CA Dept. Food & Agriculture,low
Fraxinus dipetala,-122.5458,39.0669,2008-05-23,Foothill ash,50000000,CA Dept. Food & Agriculture,low
Fraxinus dipetala,-122.38982,39.02001,2017-04-22,Foothill ash,2035830,Oregon State University,low
Fraxinus dipetala,-122.118056,40.285278,1930-05-09,Foothill ash,50000000,Cal Academy,low
Fraxinus dipetala,-121.870508,40.436429,2001-05-01,Foothill ash,50000000,Sierra Pacific,low
Fraxinus dipetala,-120.53839,40.29498,1897-07-03,Foothill ash,38484510,Cal BG,low
Fraxinus dipetala,-122.106389,40.295,1996-03-25,Foothill ash,32553060,CSU Chico,low
Fraxinus dipetala,-122.57,40.090556,1999-06-09,Foothill ash,126923,CSU Chico,medium
Fraxinus dipetala,-122.606944,40.096389,1999-06-10,Foothill ash,2035830,CSU Chico,low
Fraxinus dipetala,-121.706667,40.061944,2003-06-14,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.37,40.863611,2007-10-16,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-121.917778,40.196944,2009-04-25,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.598056,40.106389,1999-05-27,Foothill ash,32553060,CSU Chico,low
Fraxinus dipetala,-122.319444,40.855833,2012-05-12,Foothill ash,50000000,CSU Chico,low
Fraxinus dipetala,-122.10943,40.29465,1968-03-31,Foothill ash,444145,CSU Humboldt,medium
Fraxinus dipetala,-122.9295,40.316,1978-05-06,Foothill ash,729867,CSU Humboldt,medium
Fraxinus dipetala,-122.8116,40.3975,1949-08-01,Foothill ash,2035830,UC/JEPS,low
Fraxinus dipetala,-121.508462,40.991091,2021-09-07,Foothill ash,282743,UC/JEPS,medium
Fraxinus dipetala,-122.419864,40.937842,2012-05-14,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-122.106389,40.295,1996-03-25,Foothill ash,507693,UC/JEPS,medium
Fraxinus dipetala,-122.244095,40.940388,2001-05-03,Foothill ash,177952,UC/JEPS,medium
Fraxinus dipetala,-122.370111,40.863694,2007-10-16,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-121.706665,40.061943,2003-06-14,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-122.108681,40.530353,1968-04-23,Foothill ash,30974846,CA Dept. Food & Agriculture,low
Fraxinus dipetala,-122.693611,41.852222,2007-08-03,Foothill ash,50000000,Cal Academy,low
Fraxinus dipetala,-116.607,31.9042,2005-03-08,Foothill ash,50000000,US Smithsonian,low
Fraxinus dipetala,-116.666667,31.713333,1985-03-30,Foothill ash,50000000,UC/JEPS,low
Fraxinus dipetala,-116.67,31.7133,1985-03-30,Foothill ash,50000000,US Smithsonian,low
Fraxinus dipetala,-116.333333,31.333333,1977-04-01,Foothill ash,50000000,Cal BG,low
Fraxinus dipetala,-116.475,31.633333,1985-06-21,Foothill ash,50000000,Cal BG,low
Fraxinus dipetala,-116.65,31.9,1994-05-12,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-116.683333,31.725,1994-05-05,Foothill ash,50000000,UC Davis,low
Fraxinus dipetala,-116.3,31.50833,1979-02-11,Foothill ash,50000000,CSU LA,low
Fraxinus dipetala,-116.86666,32.09166,1982-03-04,Foothill ash,50000000,Huntington BG,low
Fraxinus dipetala,-116.60436,32.33495,1970-04-11,Foothill ash,50000000,CSU LA,low
Fraxinus dipetala,-121.635885,39.813876,2006-05-22,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.612432,39.811228,2006-06-06,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.212302,37.641455,2005-06-07,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.226699,37.643418,2005-06-08,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.718858,39.805002,2005-05-26,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.326173,37.748447,2006-04-26,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-122.176603,40.276536,2005-05-12,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.229576,37.66203,2005-06-06,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.216698,37.659373,2005-06-06,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.217709,37.652612,2005-06-07,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.184813,37.62431,2005-06-08,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.188299,37.625583,2005-06-08,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.165129,37.600914,2005-06-09,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.719329,40.112924,2005-06-22,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.891977,40.226709,2005-06-07,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.852027,40.302446,2005-06-13,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.923847,40.165404,2005-06-14,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.925747,40.209459,2005-06-14,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.260218,37.769976,2005-06-21,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.720967,40.193889,2005-06-21,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.244386,37.742979,2005-06-22,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.253728,37.749649,2005-06-22,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.749558,40.135841,2005-06-28,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.746065,40.078089,2005-06-30,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.751252,40.08365,2005-06-30,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.767939,40.137795,2005-06-29,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.765673,40.140419,2005-06-29,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.724899,40.123139,2005-06-30,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.73026,40.121991,2005-06-30,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-121.699805,40.132526,2005-07-01,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",medium
Fraxinus dipetala,-120.184348,37.617424,2005-06-08,Foothill ash,NA,"CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program",high
Fraxinus dipetala,-117.593588,33.793902,2002-12-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.577816,33.77777,2002-12-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.581094,33.786521,2002-12-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.607257,33.797416,2002-12-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.546379,33.769678999999996,2002-12-10,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.541209,33.782094,2002-12-09,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.53613,33.778319,2002-12-09,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.548035,33.770195,2002-12-09,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.54911800000001,33.767295,2002-12-10,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.542202,33.79054,2002-12-09,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.56341,33.764705,2002-12-10,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.581193,33.770837,2002-12-11,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.580656,33.790483,2003-01-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.579196,33.7869,2003-01-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.574224,33.794544,2003-01-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.645548,33.845699,2003-01-23,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.779909,33.594679,2003-04-30,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.774943,33.593507,2003-04-30,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.692702,33.632456,2003-05-20,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.63213,33.832006,2003-01-23,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.785112,33.682366,2003-05-22,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.822807,33.719369,2003-05-22,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.607947,33.835428,2003-01-23,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.753523,33.610441,2003-06-03,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.754198,33.612056,2003-06-03,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.772698,33.623619,2003-06-03,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.825194,33.660016,2003-06-03,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.790821,33.597043,2003-04-30,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.777752,33.595018,2003-04-30,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.898775,33.963053,2003-06-10,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.905678,33.994408,2003-06-10,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.819808,33.718598,2003-06-26,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.817851,33.710072,2003-06-26,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.59011,33.78453,2003-07-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.597484,33.79171,2003-07-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.587155,33.791408,2003-07-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.559029,33.766998,2003-07-02,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.778044,33.590518,2003-05-01,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.912526,33.831142,2003-07-23,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.768943,33.592269,2003-05-01,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-117.514823,33.758802,2003-07-28,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.74405,33.605975,2003-05-01,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.797695,33.611612,2003-08-04,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-116.745556,33.607205,2003-05-01,Foothill ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus dipetala,-119.26667,34.53333,1986-01-01,Foothill ash,NA,G.F. Hrusa checklists,low
Fraxinus dipetala,-119.455032,37.006391,1995-01-07,Foothill ash,NA,The Nature Conservancy,low
Fraxinus dipetala,-122.55,38.65,1996-01-01,Foothill ash,NA,G.F. Hrusa checklists,low
Fraxinus dipetala,-122.36,38.828,2005-07-01,Foothill ash,NA,McLaughlin Reserve; UC Davis Natural Reserve System,low
Fraxinus dipetala,-117.25,33.5,1978-01-01,Foothill ash,NA,The Nature Conservancy,low
Fraxinus dipetala,-121.175,36.467,2006-01-01,Foothill ash,NA,Monterey CNPS,low
Fraxinus dipetala,-122.304,38.812,2004-06-19,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.26667,34.54583,2003-01-01,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.25833,34.59167,2003-01-01,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.374498,34.50498,2003-01-01,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.16667,34.41667,2007-01-01,Foothill ash,NA,NA,low
Fraxinus dipetala,-118.4679,34.3762,2001-01-01,Foothill ash,NA,Tom Chester,low
Fraxinus dipetala,-117.768,34.1797,1988-05-01,Foothill ash,NA,NA,low
Fraxinus dipetala,-118.735,34.1002,1983-01-01,Foothill ash,NA,Tom Chester,low
Fraxinus dipetala,-118.644,34.0818,1983-01-01,Foothill ash,NA,Tom Chester,low
Fraxinus dipetala,-119.07132,34.44459,2008-10-02,Foothill ash,NA,NA,low
Fraxinus dipetala,-122.347183,38.417944,2003-07-07,Foothill ash,NA,NA,medium
Fraxinus dipetala,-122.1072,38.507833,2006-01-01,Foothill ash,NA,UC Davis Natural Reserve System,medium
Fraxinus dipetala,-118.86177,34.461678,2009-01-01,Foothill ash,NA,US Fish and Wildlife Service,low
Fraxinus dipetala,-119.709434,34.459012,2007-05-12,Foothill ash,NA,"BioBlitz Santa Barbara, Santa Barbara Botanic Garden",medium
Fraxinus dipetala,-121.209068,36.522949,2009-07-19,Foothill ash,NA,National Park Service,medium
Fraxinus dipetala,-119.253973,34.473961,2007-01-01,Foothill ash,NA,NA,medium
Fraxinus dipetala,-119.132308,34.455934,2005-01-01,Foothill ash,NA,NA,medium
Fraxinus dipetala,-122.142846,38.503516,2008-01-02,Foothill ash,NA,UC Davis Natural Reserve System,low
Fraxinus dipetala,-118.654017,34.092881,2008-05-31,Foothill ash,NA,"National Geographic, National Park Service,  BioBlitz 2008: Santa Monica Mountains National Recreation Area",medium
Fraxinus dipetala,-122.463569,39.131258,2000-01-01,Foothill ash,NA,Sacramento Valley CNPS,low
Fraxinus dipetala,-121.457977,37.158401,2009-09-08,Foothill ash,NA,Pine Ridge Association,low
Fraxinus dipetala,-117.686233,33.864001,2009-09-08,Foothill ash,NA,Orange County CNPS,medium
Fraxinus dipetala,-117.625122,33.708204,2009-09-08,Foothill ash,NA,Orange County CNPS,medium
Fraxinus dipetala,-117.512512,33.681639,2009-09-08,Foothill ash,NA,Orange County CNPS,medium
Fraxinus dipetala,-116.862773,33.127848,2009-09-08,Foothill ash,NA,Orange County CNPS,medium
Fraxinus dipetala,-117.553796,33.637453,1996-01-01,Foothill ash,NA,Orange County CNPS; Audubon California Starr Ranch Sanctuary,medium
Fraxinus dipetala,-117.5162,33.677,2009-09-09,Foothill ash,NA,Orange County CNPS,medium
Fraxinus dipetala,-117.507877,33.602431,2000-01-01,Foothill ash,NA,Orange County CNPS,low
Fraxinus dipetala,-118.624877,34.260869,2006-05-17,Foothill ash,NA,California State Parks,low
Fraxinus dipetala,-119.445762,37.016671,2005-07-01,Foothill ash,NA,Sierra Foothills Conservancy,low
Fraxinus dipetala,-119.621028,36.982054,1998-08-22,Foothill ash,NA,Sierra Foothills Conservancy,low
Fraxinus dipetala,-119.359,36.8005,2003-05-29,Foothill ash,NA,Sierra Foothills Conservancy,low
Fraxinus dipetala,-122.333793,38.624179,2005-01-01,Foothill ash,NA,California Department of Fish and Game,low
Fraxinus dipetala,-122.108,40.8474,1975-01-01,Foothill ash,NA,US Forest Service,low
Fraxinus dipetala,-121.734,40.0868,1992-01-01,Foothill ash,NA,US Forest Service,low
Fraxinus dipetala,-120.067863,37.845443,1986-01-01,Foothill ash,NA,US Forest Service,low
Fraxinus dipetala,-121.845245,40.209032,1986-01-01,Foothill ash,NA,US Forest Service,low
